Currency,USDxrate,RFRate%,DataDate,ReleaseDate,DBTimestamp
CNY,14.87763148,2.801,20190402,20190402,2021/1/26 17:12
CNY,14.90712859,2.801,20190403,20190403,2021/1/26 17:12
CNY,14.88427476,2.801,20190404,20190404,2021/1/26 17:12
CNY,14.88028808,2.801,20190408,20190408,2021/1/26 17:12
CNY,14.89757914,2.801,20190409,20190409,2021/1/26 17:12
CNY,14.88715536,2.801,20190410,20190410,2021/1/26 17:12
CNY,14.88826358,2.801,20190411,20190411,2021/1/26 17:12
CNY,14.89314171,2.801,20190412,20190412,2021/1/26 17:12
CNY,14.91201909,2.801,20190415,20190415,2021/1/26 17:12
CNY,14.90890658,2.801,20190416,20190416,2021/1/26 17:12
CNY,14.95506004,2.801,20190417,20190417,2021/1/26 17:12
CNY,14.9142431,2.801,20190418,20190418,2021/1/26 17:12
CNY,14.9142431,2.801,20190419,20190419,2021/1/26 17:12
CNY,14.89713528,2.801,20190422,20190422,2021/1/26 17:12
CNY,14.88272413,2.801,20190423,20190423,2021/1/26 17:12
CNY,14.88649051,2.801,20190424,20190424,2021/1/26 17:12
CNY,14.83195396,2.801,20190425,20190425,2021/1/26 17:12
CNY,14.84097891,2.801,20190426,20190426,2021/1/26 17:12
CNY,14.84869183,2.801,20190429,20190429,2021/1/26 17:12
CNY,14.84384277,2.801,20190430,20190430,2021/1/26 17:12
CNY,14.7799997,2.93,20190506,20190506,2021/1/26 17:12
CNY,14.79224295,2.93,20190507,20190507,2021/1/26 17:12
CNY,14.768431,2.93,20190508,20190508,2021/1/26 17:12
CNY,14.65931746,2.93,20190509,20190509,2021/1/26 17:12
CNY,14.68040753,2.93,20190510,20190510,2021/1/26 17:12
CNY,14.55159267,2.93,20190513,20190513,2021/1/26 17:12
CNY,14.52306262,2.93,20190514,20190514,2021/1/26 17:12
CNY,14.55138093,2.93,20190515,20190515,2021/1/26 17:12
CNY,14.53044855,2.93,20190516,20190516,2021/1/26 17:12
CNY,14.46445361,2.93,20190517,20190517,2021/1/26 17:12
CNY,14.46278004,2.93,20190520,20190520,2021/1/26 17:12
CNY,14.45797068,2.93,20190521,20190521,2021/1/26 17:12
CNY,14.48540595,2.93,20190522,20190522,2021/1/26 17:12
CNY,14.45400014,2.93,20190523,20190523,2021/1/26 17:12
CNY,14.48225923,2.93,20190524,20190524,2021/1/26 17:12
CNY,14.49968826,2.93,20190527,20190527,2021/1/26 17:12
CNY,14.46549978,2.93,20190528,20190528,2021/1/26 17:12
CNY,14.47198946,2.93,20190529,20190529,2021/1/26 17:12
CNY,14.48267872,2.93,20190530,20190530,2021/1/26 17:12
CNY,14.48645516,2.93,20190531,20190531,2021/1/26 17:12
CNY,14.47261781,2.912,20190603,20190603,2021/1/26 17:12
CNY,14.46654611,2.912,20190604,20190604,2021/1/26 17:12
CNY,14.47429365,2.912,20190605,20190605,2021/1/26 17:12
CNY,14.45838876,2.912,20190606,20190606,2021/1/26 17:12
CNY,14.42439454,2.912,20190610,20190610,2021/1/26 17:12
CNY,14.46403518,2.912,20190611,20190611,2021/1/26 17:12
CNY,14.45734361,2.912,20190612,20190612,2021/1/26 17:12
CNY,14.44585693,2.912,20190613,20190613,2021/1/26 17:12
CNY,14.44335317,2.912,20190614,20190614,2021/1/26 17:12
CNY,14.44043321,2.912,20190617,20190617,2021/1/26 17:12
CNY,14.43751444,2.912,20190618,20190618,2021/1/26 17:12
CNY,14.48456669,2.912,20190619,20190619,2021/1/26 17:12
CNY,14.59747464,2.912,20190620,20190620,2021/1/26 17:12
CNY,14.54693569,2.912,20190621,20190621,2021/1/26 17:12
CNY,14.53720798,2.912,20190624,20190624,2021/1/26 17:12
CNY,14.53403872,2.912,20190625,20190625,2021/1/26 17:12
CNY,14.52327355,2.912,20190626,20190626,2021/1/26 17:12
CNY,14.54122437,2.912,20190627,20190627,2021/1/26 17:12
CNY,14.55964358,2.912,20190628,20190628,2021/1/26 17:12
CNY,14.60941723,2.708,20190701,20190701,2021/1/26 17:12
CNY,14.53023742,2.708,20190702,20190702,2021/1/26 17:12
CNY,14.52643812,2.708,20190703,20190703,2021/1/26 17:12
CNY,14.55561701,2.708,20190704,20190704,2021/1/26 17:12
CNY,14.53911021,2.708,20190705,20190705,2021/1/26 17:12
CNY,14.53636271,2.708,20190708,20190708,2021/1/26 17:12
CNY,14.52517212,2.708,20190709,20190709,2021/1/26 17:12
CNY,14.53361625,2.708,20190710,20190710,2021/1/26 17:12
CNY,14.56324819,2.708,20190711,20190711,2021/1/26 17:12
CNY,14.53847608,2.708,20190712,20190712,2021/1/26 17:12
CNY,14.5439737,2.708,20190715,20190715,2021/1/26 17:12
CNY,14.54143582,2.708,20190716,20190716,2021/1/26 17:12
CNY,14.53530626,2.708,20190717,20190717,2021/1/26 17:12
CNY,14.54630088,2.708,20190718,20190718,2021/1/26 17:12
CNY,14.54228168,2.708,20190719,20190719,2021/1/26 17:12
CNY,14.53403872,2.708,20190722,20190722,2021/1/26 17:12
CNY,14.53615141,2.708,20190723,20190723,2021/1/26 17:12
CNY,14.5458777,2.708,20190724,20190724,2021/1/26 17:12
CNY,14.54503142,2.708,20190725,20190725,2021/1/26 17:12
CNY,14.53509499,2.708,20190726,20190726,2021/1/26 17:12
CNY,14.50852376,2.708,20190729,20190729,2021/1/26 17:12
CNY,14.5255941,2.708,20190730,20190730,2021/1/26 17:12
CNY,14.52327355,2.708,20190731,20190731,2021/1/26 17:12
CNY,14.48855404,2.644,20190801,20190801,2021/1/26 17:12
CNY,14.40652327,2.644,20190802,20190802,2021/1/26 17:12
CNY,14.21363087,2.644,20190805,20190805,2021/1/26 17:12
CNY,14.21888552,2.644,20190806,20190806,2021/1/26 17:12
CNY,14.20172125,2.644,20190807,20190807,2021/1/26 17:12
CNY,14.19446416,2.644,20190808,20190808,2021/1/26 17:12
CNY,14.17977114,2.644,20190809,20190809,2021/1/26 17:12
CNY,14.14847409,2.644,20190812,20190812,2021/1/26 17:12
CNY,14.15047616,2.644,20190813,20190813,2021/1/26 17:12
CNY,14.25252626,2.644,20190814,20190814,2021/1/26 17:12
CNY,14.22454873,2.644,20190815,20190815,2021/1/26 17:12
CNY,14.19527014,2.644,20190816,20190816,2021/1/26 17:12
CNY,14.19547164,2.644,20190819,20190819,2021/1/26 17:12
CNY,14.1574879,2.644,20190820,20190820,2021/1/26 17:12
CNY,14.15788878,2.644,20190821,20190821,2021/1/26 17:12
CNY,14.11153759,2.644,20190822,20190822,2021/1/26 17:12
CNY,14.11930815,2.644,20190823,20190823,2021/1/26 17:12
CNY,14.00070004,2.644,20190826,20190826,2021/1/26 17:12
CNY,13.9528394,2.644,20190827,20190827,2021/1/26 17:12
CNY,13.95965659,2.644,20190828,20190828,2021/1/26 17:12
CNY,13.98308047,2.644,20190829,20190829,2021/1/26 17:12
CNY,13.99521364,2.644,20190830,20190830,2021/1/26 17:12
CNY,13.94388979,2.701,20190902,20190902,2021/1/26 17:12
CNY,13.93048687,2.701,20190903,20190903,2021/1/26 17:12
CNY,13.97858481,2.701,20190904,20190904,2021/1/26 17:12
CNY,13.99403854,2.701,20190905,20190905,2021/1/26 17:12
CNY,14.03646674,2.701,20190906,20190906,2021/1/26 17:12
CNY,14.02799989,2.701,20190909,20190909,2021/1/26 17:12
CNY,14.07499156,2.701,20190910,20190910,2021/1/26 17:12
CNY,14.04967967,2.701,20190911,20190911,2021/1/26 17:12
CNY,14.10795406,2.701,20190912,20190912,2021/1/26 17:12
CNY,14.15628539,2.701,20190916,20190916,2021/1/26 17:12
CNY,14.09721439,2.701,20190917,20190917,2021/1/26 17:12
CNY,14.10855119,2.701,20190918,20190918,2021/1/26 17:12
CNY,14.08708637,2.701,20190919,20190919,2021/1/26 17:12
CNY,14.10417342,2.701,20190920,20190920,2021/1/26 17:12
CNY,14.03311816,2.701,20190923,20190923,2021/1/26 17:12
CNY,14.07004066,2.701,20190924,20190924,2021/1/26 17:12
CNY,14.03745192,2.701,20190925,20190925,2021/1/26 17:12
CNY,14.02013291,2.701,20190926,20190926,2021/1/26 17:12
CNY,14.04435206,2.701,20190927,20190927,2021/1/26 17:12
CNY,14.00874145,2.701,20190930,20190930,2021/1/26 17:12
CNY,14.02563887,2.728,20191008,20191008,2021/1/26 17:12
CNY,14.01797104,2.728,20191009,20191009,2021/1/26 17:12
CNY,14.03469376,2.728,20191010,20191010,2021/1/26 17:12
CNY,14.08272191,2.728,20191011,20191011,2021/1/26 17:12
CNY,14.15047616,2.728,20191014,20191014,2021/1/26 17:12
CNY,14.12668814,2.728,20191015,20191015,2021/1/26 17:12
CNY,14.07954945,2.728,20191016,20191016,2021/1/26 17:12
CNY,14.11711559,2.728,20191017,20191017,2021/1/26 17:12
CNY,14.11930815,2.728,20191018,20191018,2021/1/26 17:12
CNY,14.14707297,2.728,20191021,20191021,2021/1/26 17:12
CNY,14.12090317,2.728,20191022,20191022,2021/1/26 17:12
CNY,14.1356742,2.728,20191023,20191023,2021/1/26 17:12
CNY,14.14367141,2.728,20191024,20191024,2021/1/26 17:12
CNY,14.14247126,2.728,20191025,20191025,2021/1/26 17:12
CNY,14.16169827,2.728,20191028,20191028,2021/1/26 17:12
CNY,14.15628539,2.728,20191029,20191029,2021/1/26 17:12
CNY,14.167316,2.728,20191030,20191030,2021/1/26 17:12
CNY,14.2138329,2.728,20191031,20191031,2021/1/26 17:12
CNY,14.20898576,2.887,20191101,20191101,2021/1/26 17:12
CNY,14.22495341,2.887,20191104,20191104,2021/1/26 17:12
CNY,14.28959289,2.887,20191105,20191105,2021/1/26 17:12
CNY,14.28836784,2.887,20191106,20191106,2021/1/26 17:12
CNY,14.31106532,2.887,20191107,20191107,2021/1/26 17:12
CNY,14.31024614,2.887,20191108,20191108,2021/1/26 17:12
CNY,14.27246129,2.887,20191111,20191111,2021/1/26 17:12
CNY,14.27877888,2.887,20191112,20191112,2021/1/26 17:12
CNY,14.25313569,2.887,20191113,20191113,2021/1/26 17:12
CNY,14.24460842,2.887,20191114,20191114,2021/1/26 17:12
CNY,14.26085964,2.887,20191115,20191115,2021/1/26 17:12
CNY,14.26106302,2.887,20191118,20191118,2021/1/26 17:12
CNY,14.23751014,2.887,20191119,20191119,2021/1/26 17:12
CNY,14.21080305,2.887,20191120,20191120,2021/1/26 17:12
CNY,14.20938956,2.887,20191121,20191121,2021/1/26 17:12
CNY,14.21342885,2.887,20191122,20191122,2021/1/26 17:12
CNY,14.22009869,2.887,20191125,20191125,2021/1/26 17:12
CNY,14.21201484,2.887,20191126,20191126,2021/1/26 17:12
CNY,14.23183662,2.887,20191127,20191127,2021/1/26 17:12
CNY,14.21969428,2.887,20191128,20191128,2021/1/26 17:12
CNY,14.23183662,2.887,20191129,20191129,2021/1/26 17:12
CNY,14.19506863,3.017,20191202,20191202,2021/1/26 17:12
CNY,14.19164396,3.017,20191203,20191203,2021/1/26 17:12
CNY,14.14447163,3.017,20191204,20191204,2021/1/26 17:12
CNY,14.19930139,3.017,20191205,20191205,2021/1/26 17:12
CNY,14.21666193,3.017,20191206,20191206,2021/1/26 17:12
CNY,14.20394017,3.017,20191209,20191209,2021/1/26 17:12
CNY,14.20858198,3.017,20191210,20191210,2021/1/26 17:12
CNY,14.20737078,3.017,20191211,20191211,2021/1/26 17:12
CNY,14.21868335,3.017,20191212,20191212,2021/1/26 17:12
CNY,14.31823714,3.017,20191213,20191213,2021/1/26 17:12
CNY,14.27959446,3.017,20191216,20191216,2021/1/26 17:12
CNY,14.28102195,3.017,20191217,20191217,2021/1/26 17:12
CNY,14.28653066,3.017,20191218,20191218,2021/1/26 17:12
CNY,14.27001727,3.017,20191219,20191219,2021/1/26 17:12
CNY,14.26228339,3.017,20191220,20191220,2021/1/26 17:12
CNY,14.25984286,3.017,20191223,20191223,2021/1/26 17:12
CNY,14.27042455,3.017,20191224,20191224,2021/1/26 17:12
CNY,14.27042455,3.017,20191225,20191225,2021/1/26 17:12
CNY,14.28877617,3.017,20191226,20191226,2021/1/26 17:12
CNY,14.28734713,3.017,20191227,20191227,2021/1/26 17:12
CNY,14.31045092,3.017,20191230,20191230,2021/1/26 17:12
CNY,14.35605897,3.017,20191231,20191231,2021/1/26 17:12
CNY,14.36121324,3.02,20200102,20200102,2021/1/26 17:12
CNY,14.34288091,3.02,20200103,20200103,2021/1/26 17:12
CNY,14.33815095,3.02,20200106,20200106,2021/1/26 17:12
CNY,14.41420664,3.02,20200107,20200107,2021/1/26 17:12
CNY,14.40507058,3.02,20200108,20200108,2021/1/26 17:12
CNY,14.42772432,3.02,20200109,20200109,2021/1/26 17:12
CNY,14.43168042,3.02,20200110,20200110,2021/1/26 17:12
CNY,14.50368394,3.02,20200113,20200113,2021/1/26 17:12
CNY,14.52432825,3.02,20200114,20200114,2021/1/26 17:12
CNY,14.52011035,3.02,20200115,20200115,2021/1/26 17:12
CNY,14.52517212,3.02,20200116,20200116,2021/1/26 17:12
CNY,14.57959731,3.02,20200117,20200117,2021/1/26 17:12
CNY,14.57470996,3.02,20200120,20200120,2021/1/26 17:12
CNY,14.47638901,3.02,20200121,20200121,2021/1/26 17:12
CNY,14.49023358,3.02,20200122,20200122,2021/1/26 17:12
CNY,14.43001443,3.02,20200123,20200123,2021/1/26 17:12
CNY,14.23649668,2.858,20200203,20200203,2021/1/26 17:12
CNY,14.30615165,2.858,20200204,20200204,2021/1/26 17:12
CNY,14.28632656,2.858,20200205,20200205,2021/1/26 17:12
CNY,14.34802571,2.858,20200206,20200206,2021/1/26 17:12
CNY,14.31434297,2.858,20200207,20200207,2021/1/26 17:12
CNY,14.31700717,2.858,20200210,20200210,2021/1/26 17:12
CNY,14.33198613,2.858,20200211,20200211,2021/1/26 17:12
CNY,14.34226378,2.858,20200212,20200212,2021/1/26 17:12
CNY,14.32644231,2.858,20200213,20200213,2021/1/26 17:12
CNY,14.32664756,2.858,20200214,20200214,2021/1/26 17:12
CNY,14.3258266,2.858,20200217,20200217,2021/1/26 17:12
CNY,14.27612888,2.858,20200218,20200218,2021/1/26 17:12
CNY,14.29878746,2.858,20200219,20200219,2021/1/26 17:12
CNY,14.25476109,2.858,20200220,20200220,2021/1/26 17:12
CNY,14.20737078,2.858,20200221,20200221,2021/1/26 17:12
CNY,14.22050312,2.858,20200224,20200224,2021/1/26 17:12
CNY,14.2527294,2.858,20200225,20200225,2021/1/26 17:12
CNY,14.25151066,2.858,20200226,20200226,2021/1/26 17:12
CNY,14.25313569,2.858,20200227,20200227,2021/1/26 17:12
CNY,14.30615165,2.858,20200228,20200228,2021/1/26 17:12
CNY,14.37235908,2.429,20200302,20200302,2021/1/26 17:12
CNY,14.32480053,2.429,20200303,20200303,2021/1/26 17:12
CNY,14.42293824,2.429,20200304,20200304,2021/1/26 17:12
CNY,14.40507058,2.429,20200305,20200305,2021/1/26 17:12
CNY,14.4092219,2.429,20200306,20200306,2021/1/26 17:12
CNY,14.38662619,2.429,20200309,20200309,2021/1/26 17:12
CNY,14.39428835,2.429,20200310,20200310,2021/1/26 17:12
CNY,14.38869624,2.429,20200311,20200311,2021/1/26 17:12
CNY,14.31618731,2.429,20200312,20200312,2021/1/26 17:12
CNY,14.30083231,2.429,20200313,20200313,2021/1/26 17:12
CNY,14.29020549,2.429,20200316,20200316,2021/1/26 17:12
CNY,14.26248681,2.429,20200317,20200317,2021/1/26 17:12
CNY,14.23284942,2.429,20200318,20200318,2021/1/26 17:12
CNY,14.1023833,2.429,20200319,20200319,2021/1/26 17:12
CNY,14.15227852,2.429,20200320,20200320,2021/1/26 17:12
CNY,14.04770601,2.429,20200323,20200323,2021/1/26 17:12
CNY,14.13028119,2.429,20200324,20200324,2021/1/26 17:12
CNY,14.08411031,2.429,20200325,20200325,2021/1/26 17:12
CNY,14.0944327,2.429,20200326,20200326,2021/1/26 17:12
CNY,14.10377558,2.429,20200327,20200327,2021/1/26 17:12
CNY,14.09204927,2.429,20200330,20200330,2021/1/26 17:12
CNY,14.09820812,2.429,20200331,20200331,2021/1/26 17:12
CNY,14.07301078,1.933,20200401,20200402,2021/1/26 17:12
CNY,14.08847563,1.933,20200402,20200402,2021/1/26 17:12
CNY,14.10377558,1.933,20200403,20200403,2021/1/26 17:12
CNY,14.17434444,1.933,20200407,20200407,2021/1/26 17:12
CNY,14.14787357,1.933,20200408,20200408,2021/1/26 17:12
CNY,14.16711529,1.933,20200409,20200409,2021/1/26 17:12
CNY,14.16711529,1.933,20200410,20200410,2021/1/26 17:12
CNY,14.18781834,1.933,20200413,20200413,2021/1/26 17:12
CNY,14.16330288,1.933,20200414,20200414,2021/1/26 17:12
CNY,14.15889108,1.933,20200415,20200415,2021/1/26 17:12
CNY,14.13707306,1.933,20200416,20200416,2021/1/26 17:12
CNY,14.13147928,1.933,20200417,20200417,2021/1/26 17:12
CNY,14.13407584,1.933,20200420,20200420,2021/1/26 17:12
CNY,14.10775503,1.933,20200421,20200421,2021/1/26 17:12
CNY,14.1161192,1.933,20200422,20200422,2021/1/26 17:12
CNY,14.12748644,1.933,20200423,20200423,2021/1/26 17:12
CNY,14.11930815,1.933,20200424,20200424,2021/1/26 17:12
CNY,14.11711559,1.933,20200427,20200427,2021/1/26 17:12
CNY,14.11452526,1.933,20200428,20200428,2021/1/26 17:12
CNY,14.13467519,1.933,20200429,20200429,2021/1/26 17:12
CNY,14.18017328,1.933,20200430,20200430,2021/1/26 17:12
CNY,14.0940354,1.4,20200506,20200507,2021/1/26 17:12
CNY,14.10138899,1.4,20200507,20200507,2021/1/26 17:12
CNY,14.12529133,1.4,20200508,20200508,2021/1/26 17:12
CNY,14.11153759,1.4,20200511,20200511,2021/1/26 17:12
CNY,14.10695896,1.4,20200512,20200512,2021/1/26 17:12
CNY,14.09681694,1.4,20200513,20200513,2021/1/26 17:12
CNY,14.09582341,1.4,20200514,20200514,2021/1/26 17:12
CNY,14.08450704,1.4,20200515,20200515,2021/1/26 17:12
CNY,14.05659184,1.4,20200518,20200518,2021/1/26 17:12
CNY,14.07103056,1.4,20200519,20200519,2021/1/26 17:12
CNY,14.07122856,1.4,20200520,20200520,2021/1/26 17:12
CNY,14.08351525,1.4,20200521,20200521,2021/1/26 17:12
CNY,14.00324875,1.4,20200522,20200522,2021/1/26 17:12
CNY,14.0057984,1.4,20200525,20200525,2021/1/26 17:12
CNY,14.01443487,1.4,20200526,20200526,2021/1/26 17:12
CNY,13.97780325,1.4,20200527,20200527,2021/1/26 17:12
CNY,13.96804112,1.4,20200528,20200528,2021/1/26 17:12
CNY,13.99462606,1.4,20200529,20200529,2021/1/26 17:12
CNY,14.01561339,1.453,20200601,20200601,2021/1/26 17:12
CNY,14.0637086,1.453,20200602,20200602,2021/1/26 17:12
CNY,14.06489543,1.453,20200603,20200603,2021/1/26 17:12
CNY,14.0404083,1.453,20200604,20200604,2021/1/26 17:12
CNY,14.11113933,1.453,20200605,20200605,2021/1/26 17:12
CNY,14.13387607,1.453,20200608,20200608,2021/1/26 17:12
CNY,14.10954652,1.453,20200609,20200609,2021/1/26 17:12
CNY,14.15027593,1.453,20200610,20200610,2021/1/26 17:12
CNY,14.1446717,1.453,20200611,20200611,2021/1/26 17:12
CNY,14.13587402,1.453,20200612,20200612,2021/1/26 17:12
CNY,14.09542603,1.453,20200615,20200615,2021/1/26 17:12
CNY,14.12070378,1.453,20200616,20200616,2021/1/26 17:12
CNY,14.11412683,1.453,20200617,20200617,2021/1/26 17:12
CNY,14.12529133,1.453,20200618,20200618,2021/1/26 17:12
CNY,14.12708728,1.453,20200619,20200619,2021/1/26 17:12
CNY,14.13028119,1.453,20200622,20200622,2021/1/26 17:12
CNY,14.15428167,1.453,20200623,20200623,2021/1/26 17:12
CNY,14.13547439,1.453,20200624,20200624,2021/1/26 17:12
CNY,14.12888368,1.453,20200629,20200629,2021/1/26 17:12
CNY,14.13607385,1.453,20200630,20200630,2021/1/26 17:12
CNY,14.16229996,2.126,20200701,20200702,2021/1/26 17:12
CNY,14.15307971,2.126,20200702,20200702,2021/1/26 17:12
CNY,14.14967527,2.126,20200703,20200703,2021/1/26 17:12
CNY,14.21686404,2.126,20200706,20200706,2021/1/26 17:12
CNY,14.23690205,2.126,20200707,20200707,2021/1/26 17:12
CNY,14.249886,2.126,20200708,20200708,2021/1/26 17:12
CNY,14.31311367,2.126,20200709,20200709,2021/1/26 17:12
CNY,14.27429485,2.126,20200710,20200710,2021/1/26 17:12
CNY,14.278575,2.126,20200713,20200713,2021/1/26 17:12
CNY,14.24744971,2.126,20200714,20200714,2021/1/26 17:12
CNY,14.30799388,2.126,20200715,20200715,2021/1/26 17:12
CNY,14.29000129,2.126,20200716,20200716,2021/1/26 17:12
CNY,14.28530613,2.126,20200717,20200717,2021/1/26 17:12
CNY,14.30533303,2.126,20200720,20200720,2021/1/26 17:12
CNY,14.29858301,2.126,20200721,20200721,2021/1/26 17:12
CNY,14.27979837,2.126,20200722,20200722,2021/1/26 17:12
CNY,14.29367791,2.126,20200723,20200723,2021/1/26 17:12
CNY,14.2504952,2.126,20200724,20200724,2021/1/26 17:12
CNY,14.28306172,2.126,20200727,20200727,2021/1/26 17:12
CNY,14.26961001,2.126,20200728,20200728,2021/1/26 17:12
CNY,14.28591837,2.126,20200729,20200729,2021/1/26 17:12
CNY,14.27490614,2.126,20200730,20200730,2021/1/26 17:12
CNY,14.3276739,2.126,20200731,20200731,2021/1/26 17:12
CNY,14.33136994,2.593,20200803,20200803,2021/1/26 17:12
CNY,14.32049262,2.593,20200804,20200804,2021/1/26 17:12
CNY,14.38310848,2.593,20200805,20200805,2021/1/26 17:12
CNY,14.39967745,2.593,20200806,20200806,2021/1/26 17:12
CNY,14.36781609,2.593,20200807,20200807,2021/1/26 17:12
CNY,14.3472023,2.593,20200810,20200810,2021/1/26 17:12
CNY,14.38538445,2.593,20200811,20200811,2021/1/26 17:12
CNY,14.39718967,2.593,20200812,20200812,2021/1/26 17:12
CNY,14.40029953,2.593,20200813,20200813,2021/1/26 17:12
CNY,14.38869624,2.593,20200814,20200814,2021/1/26 17:12
CNY,14.40527809,2.593,20200817,20200817,2021/1/26 17:12
CNY,14.43793133,2.593,20200818,20200818,2021/1/26 17:12
CNY,14.47387466,2.593,20200819,20200819,2021/1/26 17:12
CNY,14.44690042,2.593,20200820,20200820,2021/1/26 17:12
CNY,14.46424439,2.593,20200821,20200821,2021/1/26 17:12
CNY,14.4659183,2.593,20200824,20200824,2021/1/26 17:12
CNY,14.46822055,2.593,20200825,20200825,2021/1/26 17:12
CNY,14.50978685,2.593,20200826,20200826,2021/1/26 17:12
CNY,14.53509499,2.593,20200827,20200827,2021/1/26 17:12
CNY,14.56473296,2.593,20200828,20200828,2021/1/26 17:12
CNY,14.58831768,2.593,20200831,20200831,2021/1/26 17:12
CNY,14.65459128,2.636,20200901,20200901,2021/1/26 17:12
CNY,14.64965354,2.636,20200902,20200902,2021/1/26 17:12
CNY,14.62950772,2.636,20200903,20200903,2021/1/26 17:12
CNY,14.62073805,2.636,20200904,20200904,2021/1/26 17:12
CNY,14.6395737,2.636,20200907,20200907,2021/1/26 17:12
CNY,14.63635964,2.636,20200908,20200908,2021/1/26 17:12
CNY,14.60706982,2.636,20200909,20200909,2021/1/26 17:12
CNY,14.62031054,2.636,20200910,20200910,2021/1/26 17:12
CNY,14.62715385,2.636,20200911,20200911,2021/1/26 17:12
CNY,14.65523558,2.636,20200914,20200914,2021/1/26 17:12
CNY,14.75361464,2.636,20200915,20200915,2021/1/26 17:12
CNY,14.78961769,2.636,20200916,20200916,2021/1/26 17:12
CNY,14.77978126,2.636,20200917,20200917,2021/1/26 17:12
CNY,14.79574474,2.636,20200918,20200918,2021/1/26 17:12
CNY,14.76210862,2.636,20200921,20200921,2021/1/26 17:12
CNY,14.73187979,2.636,20200922,20200922,2021/1/26 17:12
CNY,14.72342055,2.636,20200923,20200923,2021/1/26 17:12
CNY,14.65287343,2.636,20200924,20200924,2021/1/26 17:12
CNY,14.66426173,2.636,20200925,20200925,2021/1/26 17:12
CNY,14.66103683,2.636,20200928,20200928,2021/1/26 17:12
CNY,14.6580282,2.636,20200929,20200929,2021/1/26 17:12
CNY,14.68299416,2.636,20200930,20200930,2021/1/26 17:12
CNY,14.89491637,2.691,20201009,20201009,2021/1/26 17:12
CNY,14.84736905,2.691,20201012,20201012,2021/1/26 17:12
CNY,14.84009794,2.691,20201013,20201013,2021/1/26 17:12
CNY,14.84340211,2.691,20201014,20201014,2021/1/26 17:12
CNY,14.85862023,2.691,20201015,20201015,2021/1/26 17:12
CNY,14.93027561,2.691,20201016,20201016,2021/1/26 17:12
CNY,14.93986704,2.691,20201019,20201019,2021/1/26 17:12
CNY,14.96445941,2.691,20201020,20201020,2021/1/26 17:12
CNY,15.01907422,2.691,20201021,20201021,2021/1/26 17:12
CNY,14.99362771,2.691,20201022,20201022,2021/1/26 17:12
CNY,14.9934029,2.691,20201023,20201023,2021/1/26 17:12
CNY,14.92871538,2.691,20201026,20201026,2021/1/26 17:12
CNY,14.89092398,2.691,20201027,20201027,2021/1/26 17:12
CNY,14.89358533,2.691,20201028,20201028,2021/1/26 17:12
CNY,14.9022413,2.691,20201029,20201029,2021/1/26 17:12
CNY,14.92492761,2.691,20201030,20201030,2021/1/26 17:12
CNY,14.92515037,2.972,20201102,20201102,2021/1/26 17:12
CNY,14.95237668,2.972,20201103,20201103,2021/1/26 17:12
CNY,14.89646954,2.972,20201104,20201104,2021/1/26 17:12
CNY,15.06024096,2.972,20201105,20201105,2021/1/26 17:12
CNY,15.10231821,2.972,20201106,20201106,2021/1/26 17:12
CNY,15.21931026,2.972,20201109,20201109,2021/1/26 17:12
CNY,15.14142087,2.972,20201110,20201110,2021/1/26 17:12
CNY,15.10574018,2.972,20201111,20201111,2021/1/26 17:12
CNY,15.08363878,2.972,20201112,20201112,2021/1/26 17:12
CNY,15.11852927,2.972,20201113,20201113,2021/1/26 17:12
CNY,15.20450053,2.972,20201116,20201116,2021/1/26 17:12
CNY,15.24855139,2.972,20201117,20201117,2021/1/26 17:12
CNY,15.28350909,2.972,20201118,20201118,2021/1/26 17:12
CNY,15.18579824,2.972,20201119,20201119,2021/1/26 17:12
CNY,15.21815221,2.972,20201120,20201120,2021/1/26 17:12
CNY,15.2230172,2.972,20201123,20201123,2021/1/26 17:12
CNY,15.20658141,2.972,20201124,20201124,2021/1/26 17:12
CNY,15.20034049,2.972,20201125,20201125,2021/1/26 17:12
CNY,15.21560512,2.972,20201126,20201126,2021/1/26 17:12
CNY,15.19179643,2.972,20201127,20201127,2021/1/26 17:12
CNY,15.19248883,2.972,20201130,20201130,2021/1/26 17:12
CNY,15.21907864,3.123,20201201,20201201,2021/1/26 17:12
CNY,15.22533496,3.123,20201202,20201202,2021/1/26 17:12
CNY,15.24622656,3.123,20201203,20201203,2021/1/26 17:12
CNY,15.31276319,3.123,20201204,20201204,2021/1/26 17:12
CNY,15.29472944,3.123,20201207,20201207,2021/1/26 17:12
CNY,15.30924679,3.123,20201208,20201208,2021/1/26 17:12
CNY,15.2966011,3.123,20201209,20201209,2021/1/26 17:12
CNY,15.2723052,3.123,20201210,20201210,2021/1/26 17:12
CNY,15.28818224,3.123,20201211,20201211,2021/1/26 17:12
CNY,15.2966011,3.123,20201214,20201214,2021/1/26 17:12
CNY,15.27860537,3.123,20201215,20201215,2021/1/26 17:12
CNY,15.2975371,3.123,20201216,20201216,2021/1/26 17:12
CNY,15.30526348,3.123,20201217,20201217,2021/1/26 17:12
CNY,15.28631264,3.123,20201218,20201218,2021/1/26 17:12
CNY,15.26857422,3.123,20201221,20201221,2021/1/26 17:12
CNY,15.2723052,3.123,20201222,20201222,2021/1/26 17:12
CNY,15.29566521,3.123,20201223,20201223,2021/1/26 17:12
CNY,15.31135643,3.123,20201224,20201224,2021/1/26 17:12
